,name,price,square,num_of_room,poverh
4868,,97 000 $,48 м²,2,2
4869,,75 000 $,61 м²,3,2
4870,,165 000 $,96 м²,5,4
4871,,93 000 $,32 м²,2,2
4872,,65 000 $,45 м²,2,3
4873,,120 000 $,73 м²,2,2
4874,,137 000 $,68 м²,1,3
4875,,120 000 $,44 м²,1,3
4876,,110 000 $,58 м²,1,8
4877,,115 000 $,50 м²,1,8
4878,,206 800 $,88 м²,2,5
4879,,142 500 $,57 м²,2,2
4880,,1 200 000 $,180 м²,6,1
4881,,86 000 $,43 м²,1,1
4882,,130 000 $,55 м²,2,3
4883,,75 000 $,45 м²,1,6
4884,,459 336 $,100 м²,3,5
4885,,150 000 $,67 м²,3,1
4886,,125 000 $,115 м²,2,18
4887,,63 000 $,53 м²,2,8
4888,,120 000 $,65 м²,2,20
4889,,93 000 $,53 м²,2,10
4890,,129 999 $,81 м²,4,7
4891,,63 000 $,43 м²,2,1
4892,,120 000 $,80 м²,2,14
4893,,230 000 $,123 м²,3,12
4894,,270 000 $,144 м²,3,2
4895,,85 000 $,52 м²,2,10
4896,,79 000 $,65 м²,3,2
4897,,110 000 $,50 м²,1,21
4898,,152 000 $,74 м²,3,20
4899,,180 000 $,99 м²,2,8
4900,,43 000 $,47 м²,2,5
4901,,91 000 $,46 м²,2,4
4902,,110 000 $,59 м²,1,8
4903,,280 000 $,125 м²,4,2
4904,,44 750 $,28 м²,1,6
4905,"Смарт-квартира 20 кв.м., клубний дім, ст.м. ""Нивки"". Без комісії",24 400 $,20.30 м²,1,19
4906,"Квартира, видова, ЖК Кристал Парк Тауер",245 000 $,85 м²,1,19
4907,Продаж 2х кімнатної  ЖК Манхетен сіті,136 000 $,85 м²,1,19
4908,"Продається квартира на  Чорновола Вячеслава, 27",147 000 $,53 м²,1,19
4909,Квартира ЖК ПОЕТИКА POETIСA. Дегтярівська 25а. Переуступка/власник,83 500 $,73 м²,1,19
4910,Без комісії! 1К квартира 42м2 в ЖК «Міракс» по вул. Глибочицька,45 000 $,42 м²,1,19
4911,ЖК Шевченківський 2к квартира,185 000 $,83 м²,1,19
4912,"Продам свою 1 кімнатну квартиру 25,9 м. кв. без комісії",26 900 $Договорная,25.90 м²,1,19
4913,Каперника 3.Шевченковский р-н.2-к 61м2 без ремонта.Метро Лук‘янівська.,110 000 $,61 м²,1,19
4914,2 к квартира 85м² м. Київ  вул. Ваддима Геьмана 1в ЖК Місто мрій,200 000 $,85 м²,1,19
4915,Без % Продаж 2-на квартира 11 поверх Ярослав Град Золоті ворота 80 мкв,219 000 $,80 м²,1,19
4916,ЦЕНТР ЖК Шевченківський  2-к квартира Золотоустівська  25 біля метро,135 000 $,72.20 м²,1,19
4917,"Продаж евродвушки в ЖК Златоустовский ,ул.Чорновола 27",100 000 $,46 м²,1,19
4918,Продам смартквартиру в безопасном месте на Магистральной 33,35 000 $,27 м²,1,19
4919,"ЖК ""Victory V"". Ексклюзив! Євродвушка! Перемоги просп., 5-В",115 000 $,49.90 м²,1,19
4920,Продаж 3к квартири ЖК Crystal Tower проспект Перемоги 42-а бізнес-клас,214 990 $Договорная,100 м²,1,19
4921,Продажа 3 к квартира UnitHome,289 340 $,125 м²,1,19
4922,ТЕРМІНОВО Продається 1 кімнатна квартира ЖК Манхетен,78 000 $,53 м²,1,19
4923,"Продам свою 1 кімнатну квартиру 38,9 м. кв. без комісії",39 500 $,38.90 м²,1,19
4924,Продаж 1к квартири 42.4 кв. м на вул. Сім'ії Хохлових 8 ЖК UNIT.Home,97 520 $,42.40 м²,1,19
4925,Unit Home Хохлових сімї Гарета Джонса 8 Бізнес-клас,204 000 $,98 м²,1,19
4926,"Квартира з Видом на Парк у ЖК Crystal Park Tower, S=99м2",180 000 $,99 м²,1,19
4927,Продам однокомнатную квартиру+кладовкаХОЗЯИН,25 000 $Договорная,42.12 м²,1,19
4928,"Смарт-квартира 20 кв.м., клубний дім, ст.м. ""Нивки"". Без комісії",24 400 $,20.30 м²,1,19
4929,"3х ком, 60 м2, 3 этаж ЖК Henesi House, ул. Нагорная 18/16",106 999 $,60 м²,1,19
4930,Продаж/1к квартира/52м2/ЖК MANHATTAN CITI/Шевченківський р-н,88 000 $,52 м²,1,19
4931,"ID 488. Без %. Центр, 75 м2, Garden City Residence, Златоустівська, 30",249 000 $Договорная,75 м²,1,19
4932,"Жк Новомостицко-Замковецкий, Данченко 32",54 000 $,36 м²,1,19
4933,2-к 72м ЖК Шевченковский Златоустовская 25 ЦЕНТР Площадь Победы,135 000 $,72.20 м²,1,19
4934,"Продажа 2к квартиры, ЖК Златоустовский, Печерский р-н, Центр",110 000 $,42 м²,1,19
4935,"0%  ЖК Герцен Парк, Герцена 35, Лук‘янівська",90 000 $,43 м²,1,19
4936,"Квартиру-студію в парку. Метро Берестейська, Сирець, Ціну знижено!",16 500 $,25.10 м²,1,19
4937,"1 кім. квартира, ЖК ""Сучасний квартал"" пр-т Любомира Гузара 9Б",65 000 $,44 м²,1,19
4938,Продаж 2к квартири 70m2 Нагірна 18/16 ЖК Henesi house Лук'янівка центр,85 990 $,70 м²,1,19
4939,Квартира 71 кв.м. з ремонтом від власника у центральній частині міста,171 360 $,71 м²,1,19
4940,"Кудрявська.3-к без ремонта 89м2.Львівська площа.""Золоті Ворота""Січових",164 000 $,89 м²,1,19
4941,"Гринвиль парк, Пимоненко 21,шикарная видовая квартира, 97квм",300 000 $,97 м²,1,19
4942,Квартира жк Камертон,135 000 $Договорная,57 м²,1,19
4943,"Продам ЖК Smart Plaza,2-кв-ра,Дизайнерский ремонт, пл.53.7 кв.м.",135 000 $,53.70 м²,1,19
4944,БЕЗ% Видова 1-к квартира 53м² ЖК Manhattan city пр-т Перемоги Центр,79 990 $,52.50 м²,1,19
4945,"3к  видова на Казармена (Андрющенка) 6Г, ЖК Лідер  М Лукьянiвка",215 000 $,108.50 м²,1,19
4946,Продажа обмен 1к Nordica Нордика  Новопечерские,90 000 $,52 м²,1,19
4947,1 комн. в ЖК ЖК Creator City. ул. Дегтяревская 17-19.,82 000 $,41 м²,1,19
4948,Зручна смарт-квартира 32 м з ремонтом - купуйте без комісії,80 500 $,32 м²,1,19
4949,Неймовірна Двоярусна 4к квартира зТерасою та Другим Світлом!,473 880 $,215.40 м²,1,19
4950,Продаю 1-но кімнатну  53м2 ЖК Манхетен,80 000 $,53 м²,1,19
4951,"Продам 1-к квартиру, Киев, Шевченковский р-н. ул. Щербакова 53",59 000 $,60.50 м²,1,19
4952,"Продаю 1-но кімнатну квартиру ЖК Манхетен Сіті, КПІ, пр.Перемоги",80 000 $,52.80 м²,1,19
4953,"Продается 1-комн. квартира, Шевченківський р-н.",25 000 $,34 м²,1,19
4954,Трикімнатна квартира 80m2 ЖК Henesi House |м| Лук'янівська,135 000 $,80 м²,1,19
4955,"Продаж 1к кімнатної квартири ЖК Манхетен , Шевченківський",81 500 $Договорная,53 м²,1,19
4956,2к квартира ЖК Park Hills. 67 м2. м.Берестейська Акційна ціна  без %,54 257 $,67 м²,1,19
4957,"3к  видова на Казармена (Андрющенка) 6Г, ЖК Лідер  М Лукьянiвка",215 000 $,108.50 м²,3,11
4958,Продажа Двух Уровневой Квартиры метро Дорогожичи ( Космет. ремонт ),223 000 $Договірна,141 м²,4,24
4959,"Продажа 1 ком. квартиры, ЖК Миракс, Глубочицкая 43, Шевченковский рн",78 000 $,47 м²,1,14
4960,ЖК Шевченковский 107.2 метров и 108.9 метров,220 000 $Договірна,108 м²,3,8
4961,Прожаж 1-комнатной квартиры жк Ярославов Град,195 000 $,47 м²,1,12
4962,"М.Нивки, чудова смарт квартира, Нивки, Сирець, Виноградар",24 360 $,20 м²,1,5
4963,"Продам видову смарт квартиру по вул. Черняховського, 19/9, метро Нивки",46 000 $,22 м²,1,4
4964,"Жк Герцен парк,трёх комнатная ,с ремонтом",245 000 $Договірна,119 м²,3,11
4965,"Видова! 2К ЖК Manhattan city, Перемоги.просп11 Політех центр Victory V",81 490 $Договірна,53 м²,2,9
4966,2к. 73м2 Дегтярівська 25 ЖК Poetica Теліги Шевченківський Шулявська,83 500 $,73 м²,2,3
4967,"Власник, ЖК Нивки Парк, 12 буд, 2к, 70 квм, ремонт, переуступка",128 600 $,70 м²,2,11
4968,Продажа (3к=100м2) Пимоненка Миколи 19 Greenville Park Шевченковский,180 000 $,99.60 м²,3,12
4969,Продаж смарт квартири,22 000 $,25 м²,1,8
4970,"СВОЯ 50м2 ЖК Шевченківський, Золотоустівська, Центр, пл. Перемоги",105 000 $,49.90 м²,1,13
4971,Продається квартира в Солом'янському районі,15 542 $,22.40 м²,1,5
4972,"1К студія новобуд метро Сирець, Берестейська",16 500 $,26.50 м²,1,2
4973,Продаж 2-кім квартири на Дегтярівській 25а,120 000 $,60 м²,2,14
4974,"Жк Новомостицко-Замковецкий, Данченко 32",54 000 $,36 м²,1,3
4975,Видовая 2к 83м ЖК Шевченковский/ Златоустовская 25/ ЦЕНТР/ пл. Победы,140 000 $,83 м²,2,13
4976,1 кімн квартира в ЦЕНТРІ біля МЕТРО Чвід ВЛАСНИКА,88 000 $Договірна,58.60 м²,1,18
4977,Продаж 1к квартири ЖК Місто Квітів вул. Тираспільська 50,66 000 $,45 м²,1,2
4978,"Смарт квартира в Солом'янському районі, метро Іподром",13 669 $,19.40 м²,1,5
4979,"52м2 ЖК Manhattan city проспект Перемоги,Власник.Без комісії",80 000 $,52 м²,2,21
4980,4 к квартира 85 м²  просп. Перемоги 65б ЖК Нивки Парк м. Київ,175 000 $,85 м²,4,6
4981,"1 к. кв. вул. Глибочицька.  ЖК «MIRAX». Лук'янівка , Поділ.",65 000 $,46 м²,1,14
4982,Продажа шикарної двушки.ЖК «Перлина Нивок»,76 000 $,50 м²,2,13
4983,ЖК «Тридцать восьмая Жемчужина»,189 000 $Договірна,55 м²,2,12
4984,Квартира неподалік метро Іподром,24 240 $,30.40 м²,1,5
4985,"Від Васника !_ЖК ""Метрополіс""/Автономність/Комфорт/Надійність !",145 000 $,91 м²,2,10
4986,"Квартира  у ЖК Нивки-Парк, 2к , 64м.кв.",108 000 $,64 м²,2,5
4987,Без %Продажа 2к квартиры ЖК Manhattan City 53м2 Проспект Победы 11,77 500 $Договірна,53 м²,2,25
4988,Продам квартиру Жилянська ЦЕНТР,80 000 $,36 м²,1,12
4989,велика 1к квартира ЖК Місто Квітів 43м2,76 500 $,43 м²,1,12
4990,Переуступка 1к квартиры,60 000 $,43.17 м²,1,15
4991,"ЖК Багговутівський 47м2, Лук'янівка",60 000 $,47 м²,1,5
4992,"ЖК Greenville Park 1-к , Пимоненка,  Поділ, Лукьянівка",118 000 $,59.10 м²,1,12
4993,Продаж однокімнатної квартири в UNIT HOME,119 180 $,47.80 м²,1,4
4994,"Квартира в ЖК Файна Таун, масив Нивки, вул. Салютна 2Б",155 000 $,72 м²,2,3
4995,"Продається 1 к квартира ЖК ""Старт"", вул. Шолуденка, 30 ха",84 000 $,42 м²,1,6
4996,1-к 34.4м в  ЖК Юніт Хоум  (UNIT HOME). перша черга!  Без комісії!,82 550 $,34.40 м²,1,2
4997,"52м2 ЖК Manhattan city проспект Перемоги,Власник.Без комісії",80 000 $,52 м²,2,21
4998,Продаж квартиры на Городецкого 17/1,420 000 $,145 м²,4,4
4999,"Большая 1-к 56м в ЖК Шевченковский Златоустовская 25, Центр",105 000 $,56 м²,1,4
5000,"Продається 1 кімнатна квартира, Нивки, вул. Черняховського",36 000 $,22 м²,1,3
5001,ЖК Poetika 2! Продам 65 метрів біля парку. Метро Шулявка! Переуступка,105 000 $,64.60 м²,2,12
5002,"Продається квартира в ЖК Greenville Park, ст.м.Лук'янівська,Поштова пл",105 000 $,52 м²,1,3
5003,ПРОДАЖ 1к квартири в 5 черзі з видом у зелений двір без машин,89 770 $,38.20 м²,1,6
5004,"Сучасний іноваційний ЖК Unit Home,  вул.Ґарета Джонса, 8",97 500 $,42.60 м²,1,6
5005,"Квартира 3к, 96м, метро Нивки, Шевченківський, вул. Д.Щербаківского 52",85 000 $,96 м²,3,14
5006,"ЖК Сирецькі Сади,2 спальні, ремонт, меблі, техніка,м.Сирець",103 999 $,60 м²,2,9
5007,Переуступка. Однокімнатна 55м2 вул Магістральна 33,37 500 $,55 м²,1,10
5008,Двокімнатна квартира,57 000 $,58.40 м²,2,4
5009,Продається квартира в Солом'янському районі,15 542 $,22.40 м²,1,5
5010,Лукьяновка.ЖК Хенеси Хаус. Новый дом.Евроремонт. Без %,58 000 $,28 м²,1,15
5011,Є оселя _ від ВЛАСНИКА _ квартира ЖК Багговутівський _ Лукянівка _,74 000 $,47 м²,1,12
5012,Двокімнатна квартира,57 000 $,58.40 м²,2,4
5013,"Двухрівнева квартира в ЖК Глорія Парк, Нивки 5хв",156 000 $Договірна,76 м²,3,13
5014,Продається 2 кімнатна квартира Crystal Park Tower 11 поверх 3 секція,205 200 $Договірна,85.50 м²,2,11
5015,Продам 1-к квартиру Шевченківський район,75 000 $Договірна,40 м²,1,17
5016,Є оселя Продаж 1 кім.квартири в ЖК Місто квітів,75 000 $,41 м²,1,10
5017,ЖК Львівський квартал Глибочицька 13 Лук'янівка Поділ Центр ДВОРІВНЕВА,114 000 $,80 м²,3,21
5018,Продаж квартири ЖК Львівська Площа БЕЗ комісії,115 000 $,49.30 м²,1,2
5019,Продам смартквартиру в безопасном месте на Магистральной 33,35 000 $,27 м²,1,13
5020,"Найкраща ціна! 3к 69м2 Файна Таун /Шевченківський район Нивки, Салютна",145 000 $Договірна,69 м²,3,8
5021,Терміново продам 1-кімнатну квартиру на Правому березі Києва,26 000 $Договірна,36.80 м²,1,19
5022,Продажа обмен 1к Nordica Нордика  Новопечерские,90 000 $,52 м²,1,11
5023,"ЖК Сирецькі Сади,2 спальні, ремонт, меблі, техніка,м.Сирець",103 999 $,60 м²,2,9
5024,2кім з власною терасою Будинок зданий! Італійський квартал Итальянский,87 990 $,74 м²,2,1
5025,"1-кім. квартира ЖК Ярославів Град, Бульварно-Кудрявська, Центр міста.",128 500 $,43 м²,1,2
5026,"1К студія новобуд метро Сирець, Берестейська",16 500 $,26.50 м²,1,2
5027,Топ Ціна! 3к квартира в зданому 83 м2 в ЖК Нивки Парк м. Нивки #3431,116 000 $,70 м²,3,11
5028,Продається 1 кімн.кв-ра в ЖК «Старт» - 1823 $ за кв.м.,95 000 $,52 м²,1,11
5029,2 кім квартира,140 000 $,69 м²,2,3
5030,Продаж квартири 1-комнатної ЖК Поділ Град,85 000 $,50.90 м²,1,5
5031,1К Видова з РЕМОНТОМ ЖК Greenville Park Кудрявець М.Пимоненка 19,179 000 $,51.60 м²,1,14
5032,"Краща інвестиція! 1-к ЖК Podil Plaza & Residence, Mirax, Поділ",84 900 $Договірна,57.20 м²,2,7
5033,ГЛЯНЬ!!! НАЙНИЖЧА ЦІНА!!! 1к кв. 61м² ЖК Перлина Нивок метро Нивки,42 990 $,61 м²,1,19
5034,"Від Васника !_ЖК ""Метрополіс""/Автономність/Комфорт/Надійність !",145 000 $,91 м²,2,10
5035,"Продам свою 1 кімнатну квартиру 25,9 м. кв. без комісії",26 900 $Договірна,25.90 м²,1,9
5036,Продаж 3к квартири ЖК Crystal Tower проспект Перемоги 42-а бізнес-клас,214 990 $Договірна,100 м²,3,4
5037,"Продаж 1к, Шевченківський район, вул Шолуденко 1В",110 000 $,39 м²,1,23
5038,"Продаж 1 к.  43 м2, Варшавський плюс, ВЛАСНИК. Є  ОСЕЛЯ.",94 900 $,43 м²,1,19
5039,Продаж квартири Печерськ ЖК Greenville,155 000 $Договірна,52 м²,2,2
5040,"Подол ,продам 1 ком. 56,96 кв.м.  Podil Plaza&Residence Глубочицкая 73",90 000 $,56.96 м²,1,7
5041,Терміново продам 1-кімнатну квартиру на Правому березі Києва,26 000 $Договірна,36.80 м²,1,19
5042,"Центр, Львівська площа, Дмитриівська, Тургенівська, Пейзажна алея",260 000 $,170 м²,4,22
5043,2 к квартира 73 м² вул. Бердника Олеся 1д ЖК Нивки Парк м. Київ,119 000 $,73 м²,2,5
5044,Продам 1-к квартиру 53м² в ЖК Manhattan city пр-т Перемоги Центр,78 999 $,52.80 м²,1,19
5045,"Дмитрівська, 69 Видовая квартира 167 м",269 000 $,167 м²,4,22
5046,"Продаж 2к. квартири в ЖК ""Варшавський 2 """,71 000 $,59 м²,2,6
5047,ВИДОВА 1 кім ЖК Greenville Park з РЕМОНТОМ метро ПОДІЛ,179 000 $,51.60 м²,1,14
5048,Продам квартиру проспект Победы  11 корпус 3,220 000 $Договірна,113 м²,2,26
5049,Продається 2 кімнатна квартира Crystal Park Tower 11 поверх 3 секція,205 200 $Договірна,85.50 м²,2,11
5050,"Продається 1-кімнатна квартира , ЖК Затишний. Сирець.",80 000 $,46.30 м²,1,22
5051,"Продаж 3-к квартири ЖК Manhetten city, 113м2, (ЖК Камертон, ЖК Шевчен)",159 000 $,113 м²,3,15
5052,"Без комісії, 2-кім з ремонтом в ЖК Шевченківський, бізнес клас, центр",200 000 $,73 м²,2,6
5053,2-к квартира  ЖК Львівська площа Кудрявська 24а індивідуальне опалення,139 000 $,67 м²,2,1
5054,Квартира новая продажа ЖК Воздухофлотский Повітрофлотський квартал,280 500 $,93.50 м²,3,24
5055,"2 к. Загорівська (Багговутівська), 25, Багговутівський Шевченківський",70 000 $,66 м²,2,2
5056,ПРОДАЖ супер функціональної 2-кімнатної квартири 58 м2 в 5 черзі,128 920 $,58.60 м²,2,2
5057,"Шевченківський, вул. Руданського, 2-х к.кв, новий будинок, без %",57 000 $,72 м²,2,10
5058,Продається 3х-кімнатна в ЖК Варшавський,151 500 $Договірна,82 м²,3,2
5059,"2-х  кімнатна квартира  66 кв.м. ЖК Багговутівський, Лукяновська",80 000 $,66 м²,2,2
5060,Продаж 2к квартири 70m2 Нагірна 18/16 ЖК Henesi house Лук'янівка центр,85 990 $,70 м²,2,8
5061,"Продаж 3к квартири ЖК Манхетен , Шевченківський",165 000 $Договірна,115 м²,3,13
5062,Просторная квартира в клубном доме Liberty Residence.,720 000 $,288 м²,4,5
5063,Однокомнатная квартира,70 500 $,50 м²,1,17
5064,"Супер Цена! ЖК Елегант, Видовая 3к 90м2 Жилянская 118",95 000 $,90 м²,3,32
5065,1 к квартира 47.9м² вул. Сікорського 1б  ЖК Зелений Осрів м. Київ,110 000 $,47.90 м²,1,12
5066,"Продажа 3к квартиры, ул. Гонты Ивана, Шевченковский р-н​, Дорогожичи",180 000 $,93 м²,3,18
5067,"ЖК Seven,S-91м2,3спальні,2с/у,квартира з документами",155 000 $,91 м²,3,18
5068,"Продаж 3к, квартира ""ЖК Poetica""",175 000 $,99.80 м²,3,14
5069,2-к 72м ЖК Шевченковский Златоустовская 25 ЦЕНТР Площадь Победы,135 000 $,72.20 м²,2,3
5070,"Жк Poetica, Поетика, продаж від власника",85 000 $,50.80 м²,1,4
5071,1 к квартира м. Київ просп. Перемоги 67  San Francisco Creative House,80 000 $,39 м²,1,8
5072,УВАГА!!! НАЙНИЖЧА ЦІНА! 1к кв. 46м² ЖК Багговутівський м. Лук'янівська,56 990 $,46 м²,1,9
5073,Продажа 2-х квартиры пер.Лукьяновский,254 000 $,86 м²,2,5
5074,ЖК «Тридцать восьмая Жемчужина»,189 000 $Договірна,55 м²,2,12
5075,Продається 2 кімнатна квартира Crystal Park Tower 11 поверх 3 секція,205 200 $Договірна,85.50 м²,2,11
5076,"1  кімнатна квартира  жк  Шевченківський,  Золотоустівська 27.  Центр.",120 900 $,51 м²,1,5
5077,"Простора 1-к квартира в ЖК Перлина Нивок, вул. Щербаківського 52",45 000 $,51.10 м²,1,15
5078,Продажа / Квартира / Шевченковский / ул. Ярославов Вал / 204 м2,750 000 $Договірна,204 м²,5+,9
5079,"Продажа 3-к квартиры, ЖК Город цветов, ул. Тираспольская, Сырец",129 900 $,83 м²,3,16
5080,"Квартира « ЖК Шевченківський квартал » 42,15 кВ.м.    Переуступка",22 000 $,42.15 м²,1,21
5081,"2 к квартира в ЖК ""San Francisco Creative House"" Нивки парк м. Київ",105 000 $,64 м²,2,14
5082,Простора квартира в Новобудові,47 000 $,61 м²,1,18
5083,"Ексклюзив / Квартира
Киев, Шевченковский район",115 000 $,35 м²,1,30
5084,"ЖК Poetica 2, вул. Дегтярівська. Продаж 1к квартири Власник.",65 000 $,42.20 м²,1,13
5085,Продажа квартиры ЖК STARSITY,35 000 $Договірна,48.13 м²,1,14
5086,"Смарт-квартира 20 кв.м., клубний дім, ст.м. ""Нивки"". Без комісії",24 400 $,20.30 м²,1,5
5087,"Продажа 1 ком. квартиры, ЖК Миракс, Глубочицкая 43, Шевченковский рн",78 000 $,47 м²,1,14
5088,Продаж квартиры на Городецкого 17/1,420 000 $,145 м²,4,4
5089,"ЖК Mirax, вул. Глибочицька 43, 2к. квартира",79 000 $Договірна,66.20 м²,2,6
5090,Продажа 2-х квартиры пер.Лукьяновский,254 000 $,86 м²,2,5
5091,"2-кім кв, ЖК Перлина Нивок, вул. Щербаківського 52, метро Нивки",90 000 $,63 м²,2,17
5092,1-к. квартира 46 м2 з ремонтом за вул. Саксаганського 102-Б,98 000 $,46 м²,1,1
5093,"Продам 1к 37,6 м2 з терасою, ЖК Happy House, ЖК ХеппиХаус, БЕЗ%",56 500 $Договірна,38 м²,1,19
5094,"Хмельницького Богдана, 58а,",290 000 $,126 м²,4,7
5095,"БЕЗ% Жк Шевченковский Златоустовская 27, 2к- 79.5м Переуступка",147 000 $,79 м²,2,10
5096,"Без% Продажа ул. Глубочицкая 32в ЖК Покровский посад, Новый дом",155 000 $Договірна,75.30 м²,2,13
5097,Однокомнатная квартира 42м,70 000 $Договірна,42 м²,1,3
5098,"2 к 64м² м. Київ просп. Перемоги 67, San Francisco Creative House",110 000 $,68 м²,2,11
5099,"1 кімнатна 36,5м2  ЖК Genesis Шулявська 5 хв, Індустріальний міст",45 307 $,36.50 м²,1,18
5100,Продам смартквартиру в безопасном месте на Магистральной 33,35 000 $,27 м²,1,13
5101,Продажа Двух Уровневой Квартиры метро Дорогожичи ( Космет. ремонт ),223 000 $Договірна,141 м²,4,24
5102,"ПРОДАЖ 2-к квартири з КАМІНОМ ТА ТЕРАСОЮ 92,9 м2 у ЖК Файна Таун!",209 490 $,92.90 м²,2,9
5103,Клубний дім A Nova House Продаж 1к смарт вул. Черняховського 19,36 000 $,22.19 м²,1,3
5104,"Продажа  1 к квартири в ЖК Старт, вул. Шолуденко 30",95 000 $,55 м²,1,3
5105,Продаж 1к квартири по вул. Салютна 2Б в ЖК «Файна Таун».Нивки,78 000 $,34 м²,1,2
5106,"Uno city house, 30 кв м возле метро Дорогожичи. Е-оселя",60 000 $,30 м²,1,18
5107,Лукьяновка.ЖК Хенеси Хаус. Новый дом.Евроремонт. Без %,58 000 $,28 м²,1,15
5108,"ЖК Нивки Парк 12 буд, 2к, 70 квм, переуступка",128 600 $,70 м²,2,11
5109,"Шевченківул. Руданського 9-а, ЖК Park Hills, акційна ціна, без %",26 339 $,35 м²,1,2
5110,"ЖК Львівський квартал, вул. Глибочицька 13",112 000 $Договірна,80 м²,3,21
5111,ЖК Poetica 2. Дегтярівська 25. Продаж 1к квартири Власник,80 000 $,43.20 м²,1,12
5112,"Без комісії, 2К 65м в ЖК Кирилівський гай",71 000 $,65 м²,2,7
5113,"1к кв., 61 м2, Поділ, ЖК Olegiv Podil, Поділ, новобудова, розстрочка",109 800 $,61 м²,1,2
5114,Стиль та лаконічність! Новобудова! Біля метро і парку,180 000 $,50 м²,1,22
5115,ЖК Poetica 2. Дегтярівська 25. Продаж 1к квартири Власник,80 000 $,43.20 м²,1,12
5116,"Jack House. Лесі Українки, 7в. Дизайнерський ремонт",198 000 $,53 м²,1,10
5117,Продаж видової 1к квартири. Євроремонт!!! ЖК Герцен парк,95 000 $,47 м²,1,13
5118,2 к квартира 70 м² ЖК Нивки Парк м. Київ вул. Бердняка Олеся 1д,129 000 $,70 м²,2,11
5119,"Продається 1-к. кв. (42,2 кв.м.), ЖК«Рoetica», вул. Дегтярівська, 25.",69 900 $,42.20 м²,1,13
5120,1к Greenville Park Podil Plaza Time Львівська площа Шевченківський,105 000 $,52.40 м²,1,8
5121,1к квартира в будинку бізнес класу підходить під Є оселю,54 500 $,38 м²,1,27
5122,"Володимирська76Б,S-54м2,Центр,парк Шевченка,м.Універ-т,площаЛ.Толстого",110 000 $,54 м²,2,4
5123,Продаж 2-к квартири ЖК Нивки-парк. Супер ціна!,92 000 $,63 м²,2,14
5124,Продається квартира в Солом'янському районі,15 542 $,22.40 м²,1,5
5125,"Смарт квартира в Солом'янському районі, метро Іподром",13 669 $,19.40 м²,1,5
5126,1-к 34.4м в  ЖК Юніт Хоум  (UNIT HOME). перша черга!  Без комісії!,82 550 $,34.40 м²,1,2
5127,"СВОЯ 50м2 ЖК Шевченківський, Золотоустівська, Центр, пл. Перемоги",105 000 $,49.90 м²,1,13
5128,"Терміново! Продаж 1-но кім. квартири в ЖК Старт, ул. Шолуденко, 30",62 999 $Договірна,31 м²,1,12
5129,"Продается видовая 1к кв 41м2  в ЖК "" Henesi House"",Лукьяновка",65 000 $,41 м²,1,14
5130,"Продажа двухкомнатной квартиры ЖК Берестейский, Шевченковский р-н",88 200 $,64 м²,2,16
5131,"ЖК Greenville park, Пимоненко 19, 2 кімнатна. Ключі на руках",145 000 $,66 м²,2,14
5132,ЖК Нивки Парк Продається 3х-кімнатна,189 500 $Договірна,85 м²,3,3
5133,"Продам видовую квартиру 107 м2 в ЖК Happy House - Пр. Победы, 72",96 000 $,107 м²,3,13
5134,Продажа / Квартира / Шевченковский / ЖК Файна Таун / 48 м2,170 000 $Договірна,48 м²,2,6
5135,От собственника. Продажа однокомнатной квартиры Шевченковский район,33 000 $,36 м²,1,9
5136,"Єоселя/Продажа / Квартира / ЖК Багговутівський, Лук'янівка, Київ",60 000 $,47 м²,1,19
5137,2-к ЖК POETICA / ПОЕТІКА вул. Дегтярівська 25,100 000 $,70 м²,2,5
5138,"Продам свою 1 кімнатну квартиру 25,9 м. кв. без комісії",26 900 $Договірна,25.90 м²,1,9
5139,"Жк Новомостицко-Замковецкий, Данченко 32",54 000 $,36 м²,1,3
5140,Продається квартира в Солом'янському районі,15 542 $,22.40 м²,1,5
5141,Продаж 1 к.кв. ЖК Greenville Park,130 000 $,62.10 м²,1,20
5142,ГЛЯНЬ!!! ТОП ЦІНА!!! 2к кв. 84.40м² ЖК Багговутівський м. Лукянівська,83 990 $,84.40 м²,2,15
5143,Продається квартира в ЖК Crystal Park Tower. Найкраща ціна !,249 000 $,127 м²,3,7
5144,ДИВИСЬ!!! ТОП ЦІНА!!! 3к квартира 96м² ЖК Перлина Нивок метро Нивки,84 990 $,96 м²,3,14
5145,2 к квартира ЖК Symbol,80 000 $Договірна,77.05 м²,2,6
5146,"NEW! 3к квартира ЖК Бизнес-класса ""San Francisco Creative House"" Нивки",164 900 $Договірна,71 м²,3,17
5147,Продається 2-х кімнтна квартира з чудовим виглядом в ЖК Creator City,141 000 $,65 м²,2,5
5148,"2-кім квартира, ЖК Перлина Нивок, вул. Щербаківського 52, метро Нивки",70 000 $,59 м²,2,13
5149,Черновола 27 жк златоуст 1 К квартира,149 000 $,42 м²,1,12
5150,"95м2, Павлівська, центр, Лук`янівська, Тургенєвська",159 000 $,94.80 м²,3,15
5151,"ЖК ""Victory V"". Ексклюзив! Євродвушка! Перемоги просп., 5-В",115 000 $,49.90 м²,2,8
5152,Лукьяновка.ЖК Хенеси Хаус. Новый дом.Евроремонт. Без %,58 000 $,28 м²,1,15
5153,"ЖК Сирецькі Сади,2 спальні, ремонт, меблі, техніка,м.Сирець",103 999 $,60 м²,2,9
