,name,price,square,num_of_room,poverh
5462,Продаж 1 кымнатноъ квартири вул. Багговутівська 12.. м. Лук'янівська,43 000 $,28 м²,1,4
5463,"Продажа 2к квартиры, ул. Дегтяревская, Лукьяновка, Шевченковский р-н",120 000 $,60 м²,1,4
5464,"Ексклюзивна квартира, Золоті Ворота, Ярославів Вал, Рейтарська.",145 000 $,85.30 м²,1,4
5465,Продам 3-х кімнатну квартиру Олени Теліги 21,55 000 $,54 м²,1,4
5466,"Продажа 1к, Шевченковский центр, с ремонтом",75 000 $,40 м²,1,4
5467,Продаж 2-К Квартири в Жилому Стані на Татарці біля м. Лук'янівська,63 000 $,51 м²,1,4
5468,Берестейська! Нивки! Продам велику 2-кімн. вул. Баумана 7/2,69 990 $Договірна,62 м²,1,4
5469,"Продам 1 к/кв-ру ул. Туполева, Нивки",30 000 $,31 м²,1,4
5470,"ЖК Затишний 80м2 Руданского, Берестейська, Сирець, Шулявка",145 000 $,80 м²,1,4
5471,Без комиссии Гоголевская 29 продажа квартиры в центре Киева‼️,72 999 $,35 м²,1,4
5472,ЖК Шевченківський Найкраще планування Золотоустівська 25 центр,219 900 $,116 м²,1,4
5473,Продажа 4 комнатная квартира с Террасой / ЖК Unit Home Юнит Хоум,370 000 $,135.40 м²,1,4
5474,Нивки Парк. Новий ремонт,128 600 $,70 м²,1,4
5475,Продаж 1-к. вул. Печенізька 35/43,35 907 $,33 м²,1,4
5476,"Продаж  3к.,  В.Житомирська,13,  60кв.м., Центр, 120000$",120 000 $,60 м²,1,4
5477,Продаж 1 кімнатна метро Лукянівка,31 500 $,21.10 м²,1,4
5478,метро Лук'янівська 15 хв - вул. Половецька 14! 1 кімнатна з балконом,39 000 $,37 м²,1,4
5479,"Продається 1к в центрі,  Лук'янівка, Татарка",31 500 $Договірна,21 м²,1,4
5480,Продаж 2к квартира Січових Стрільців 12 Центр Ремонт,145 000 $,86 м²,1,4
5481,"Продажа 2к квартиры с мебелью на Щербаковского (Нивки, Сырец)",58 999 $,45.30 м²,1,4
5482,"Продам 2-к квартиру Нивки, вул.Салютна",47 500 $,46 м²,1,4
5483,"Продаж, 1к квартира, ЖК «Henesi House», метро «Лук'янівська»",68 000 $Договірна,45 м²,1,4
5484,Без% Стильна 1-к квартира в модному ЖК Зелений Острів-2 м Берестейська,105 000 $,44 м²,1,4
5485,Продам 2-кім.квартиру.м-ро Шулявське,56 999 $,46 м²,1,4
5486,Продажа эксклюзивной квартиры в центре Киева.,500 000 $,205 м²,1,4
5487,Продаж 1кімн. квартири Естонська 1/5. м. Нивки. (28м2 - цоколь),30 000 $,28 м²,1,4
5488,Продається компактна світла і тепла 1 к на вул. Туполєва,24 999 $,23 м²,1,4
5489,Срочно! Продажа 2х.к.кв. по ул Глушко! . Киев. 7 мин от метро !,49 000 $,44 м²,1,4
5490,Проспект Перемоги 9/47,52 000 $,45 м²,1,4
5491,"2-комн. ""сталинка"" метро Берестейская с гаражем",72 000 $Договірна,56 м²,1,4
5492,"2-х кімнатна квартира на Подолі заг. пл. 216,8 кв.м. Воздвиженка",290 801 $,216.80 м²,1,4
5493,Продажа квартира,75 000 $Договірна,32 м²,1,4
5494,"3-к квартира ЖК ""Park Hills"" (пентхаус 29-30 этажи)",74 300 $,93.20 м²,1,4
5495,Собственник Без% продам квартиру на Руданского 3а Затишний,80 000 $,46.30 м²,1,4
5496,Продається 1 кімнатна квартира,32 000 $,32 м²,1,4
5497,Продажа 3к квартиры с новым ремонтом Черновола 29А ЖК Златоустовский,270 000 $,95 м²,1,4
5498,ЖК Космополітен  Дегтярівська 25А,160 000 $,99 м²,1,4
5499,"ЖК Файна Таун, 4 кімнатна з ремонтом, 121м2, Нивки - Салютна",299 999 $Договірна,121 м²,1,4
5500,Контрактова. Красива студія із дизайном на Подолі.,63 500 $,30 м²,1,4
5501,Продається 2-к квартира Ігоря Турчина 4,58 000 $,47 м²,1,4
5502,Продаж 2к. Мала Житомирська 5.Золоті Ворота.Володимирська.,160 000 $,74 м²,1,4
5503,Щербаківського 2х кім окремі кімнати Нивки,62 000 $,45 м²,1,4
5504,"Продається 1к квартира по вул.Щербаківського, 52, 33 000 долл.",33 000 $,28 м²,1,4
5505,ЖК Єлізіум ЖК Elyseum. метро Лук'янівська,88 000 $,32.50 м²,1,4
5506,"провулок Політехнічний -> М ""КПІ"" під рукою! 3 кімнатна квартира",67 000 $,65 м²,1,4
5507,Дорогожичи Продаеться двухкімнатна квартира,39 900 $,46 м²,1,4
5508,"Продаж 2-кімн.Лук`янівка.Вул.Золотоустівська,32",70 000 $,49 м²,1,4
5509,"Продаж 2 кімн. кв. центр , М. Житомирська 5.",170 000 $,73.70 м²,1,4
5510,"Продажа квартиры ул. Бульварно - Кудрявская, Шевченковский р-н, Цирк",75 000 $,44 м²,1,4
5511,Без% Продам 3к квартиру с ремонтом М Шулявка  О Тихого 49А Соломенский,115 000 $Договірна,80 м²,1,4
5512,"ПРОДАМ 2к квартиру 86м ул Хмельницкого 58а, Золотые Ворота. ЦЕНТР",330 000 $,86 м²,1,4
5513,Продам 2к квартиру біля метро Політехнічний інститут,61 000 $,44 м²,1,4
5514,"Квартира в історичному центрі, Софійська площа, Андріївський узвіз",210 000 $,44 м²,1,4
5515,Продам 1-комнатную Метро Нивки 10 мин!,35 000 $,27 м²,1,4
5516,"3-кімн. квартира ЖК Crystal Park Tower, Проспект перемоги 42-А",249 500 $,127 м²,1,4
5517,"Продаж без % 1к кв. з ремонтом. Парково-Сирецька 7, Теліги, Дорогожичі",47 000 $,33 м²,1,4
5518,2к квартира з ремонтом Щербаківського 49а Нивки Шевченківський,50 000 $,45 м²,1,4
5519,"ВИДОВА, Бульварно-Кудрявська вул. 15А, Ярославів Град, Золоті Ворота",150 000 $,53 м²,1,4
5520,Квартира со своим двориком и гаражом Татарка Лукьяновка Отто Шмидта 33,50 000 $,34 м²,1,4
5521,"Щусева 8а , квартира біля метро Дорогожичі",47 000 $,32 м²,1,4
5522,Продати 1к-квартиру на Нивках,37 000 $,30 м²,1,4
5523,"Без% Дизайнерская 2к 64м2 Гончара 75, м. Университет",135 000 $,64 м²,1,4
5524,"Золотоустівська, 25, Шевченківський, Дмитрівська, Хоффман, Павлівська",220 000 $,116 м²,1,4
5525,"Без% 2ком. 45м2, ЖК Файна Таун, ул. Салютная 2, метро Нивки, Сырец",149 000 $Договірна,45 м²,1,4
5526,«А52» Січових стрільців 44а ( Глибочицька Львівська площа ),195 000 $Договірна,48.20 м²,1,4
5527,"Продаж 3-к. кв., вул.Туполєва 15",45 000 $,62 м²,1,4
5528,3-к  квартира з хорошим ремонтом 75 м2 Чорновола 30,155 000 $,75 м²,1,4
5529,"Продам квартиру на Павлівській,18 15(17), 94м, ремонт, 158990дол",158 990 $,94 м²,1,4
5530,Продається 2-кімнатна квартира на вул. Татарська 36/5. Татарка.,63 000 $,51 м²,1,4
5531,"Хмельницького, 9. Пушкінська. Золоті Ворота. Театральна",88 000 $,43 м²,1,4
5532,Продаж 2к з ремонтом.Тарасівська 8.Микільсько-Ботанічна.Паньківська,130 000 $,54.60 м²,1,4
5533,Продам квартиру Дорогожичі. Власник,28 500 $,24 м²,1,4
5534,"Продажа 3к квартира Чапаева, Липинского, Шевченковский центр",285 000 $,90 м²,1,4
5535,"Продам 3-х ком.квартиру  ст.метро КПИ, ст.метро Лукьяновская",78 000 $,64 м²,1,4
5536,"Продаж квартири ЖК А52, вул. Січових Срільців, 44а. 82 м2",299 000 $,82 м²,1,4
5537,"Вигідно продам квартиру в бізнес ЖК Creator City вул. Дегтярівська, 17",94 000 $,47 м²,1,4
5538,"Азербайджанська 8а. Кімната 11,9 м²",14 000 $Договірна,11.90 м²,1,4
5539,Стильна дизайнерська квартира ЖК Файна Таун  вул.Салютна2 поряд м.Нивк,127 000 $,41 м²,1,4
5540,"2-к., Лукьяновский рынок, м. Лукьяновская, ул. Глебова 4/10 Без%",67 000 $,48 м²,1,4
5541,3 ком Велика Житомирська 24б. Видова на Пейзажну алею.,360 000 $,86 м²,1,4
5542,Михайлівська 3-к 107м2 Центр Киева.Майдан Незалежності.Шевченковський,159 999 $,107 м²,1,4
5543,"ЖК""Багговутівський"" 2 к. 81.5 кв.м Загорівська (Багговутівська), 25",95 000 $,81.50 м²,1,4
5544,Продам 1к.кв. на Лук'янівці 32кв.м. від власника.Хрущевка.,55 000 $Договірна,32 м²,1,4
5545,"Продам 2- кв з ремонтом, меблями, метро Шулявка, без комісії.",79 207 $,52 м²,1,4
5546,Квартира 1к дегтярівська 35/9,41 000 $Договірна,32 м²,1,4
5547,"Квартира в историческом центре под офис, резиденцию, салон, Стрелецкая",177 000 $,70 м²,1,4
5548,2 к.к 59 кв.м вул. Чорновола 33/30 з ремонтом,87 000 $Договірна,59 м²,1,4
5549,Шикарный ремонт. Лукьяновская 9.,55 000 $,28 м²,1,4
5550,метро Нивки квартира євро ремонт меблі техніка,42 000 $,24 м²,1,4
5551,Без комиссии Гоголевская 29 продажа квартиры в центре Киева‼️,72 999 $,35 м²,1,4
5552,"Софіівська,  Михайлівська, Майдан, Хрещатик, Європейська площа",180 000 $,80 м²,1,4
5553,Продаж 1к з ремонтом.Рейтарська 25.Золоті Ворота.Стрілецька.Франка,150 000 $,40 м²,1,4
5554,Золотые Ворота. Малая Житомирская. Готовый бизнес!,350 000 $,155 м²,1,4
5555,"Продам 2р.квартиру, ремонт,  55м2., Центр, м. Университет- 1 минута",118 000 $,55 м²,1,4
5556,Продажа 1к квартиры 29.3 кв. м  на ул. Елены Телиги,42 500 $,29 м²,1,4
5557,Без% Продам 2к.квартиру Центр  Проспект перемоги 9/47 метро Вокзальная,55 999 $Договірна,45 м²,1,4
5558,"Ексклюзив! 2к квартира 64м2 на Пейзажній алеї. Золоті Ворота, Софія",165 000 $,64 м²,1,4
5559,Продається 1 кімнатна квартира вул. Печенізька 35/43.,36 000 $,33 м²,1,4
5560,Продаж 1 квартири пр. Перемоги,45 000 $,29 м²,1,4
5561,Продаж 1кімнатної квартири-студії,45 000 $,22 м²,1,4
5562,"Продається 2к кв. по вул.Січових Стрільців (Артема),53, м.Лук'янівська",100 000 $,43.80 м²,1,4
5563,"Продажа квартиры ЖК А52, вул. Січових Стрільців, 44а. 86м2",309 000 $,86 м²,1,4
5564,ЖК Креатор (Creator City) Продам 50м2 Новий Ремонт Дегтярівська 17,167 000 $,50 м²,1,4
5565,Золотоустівська ПРОДАЖ квартири 82м2 біля метро Шевченківський р-н,160 000 $,82 м²,1,4
5566,Шикарная квартира возле парка,125 000 $Договірна,75 м²,1,4
5567,"Без комісії! Чеховський пров.,Шевченківський Центр , ""Золоті ворота""",79 995 $,38.80 м²,1,4
5568,Продаж 2к квартири 53 кв. м на вул. Юрія Іллєнка 7,95 000 $,53 м²,1,4
5569,"Гаряча пропозиція, м. Нивки/Сирець",37 000 $Договірна,46 м²,1,4
5570,"Метро Лукʼянівська. Продаж 1к Отто Шмідта вул., 26-А",41 000 $,36 м²,1,4
5571,"Продажа 2 кв. ул. Татарская, 36/5, ст. метро Лукьяновская 1.5 км",61 000 $Договірна,51 м²,1,4
5572,Продам 3к квартиру,103 000 $,91 м²,1,4
5573,Продається 2 кімнатна квартира,50 000 $,45 м²,1,4
5574,"1 -кім, Під ремонт, Шевченківський р-н , вул.Отто Шмідта , Власник .",42 000 $,36 м²,1,4
5575,ВЛАСНИК! Без %/Файна Таун/ремонт/59 кв.м/Нивки/Шевченківський,180 900 $,59 м²,1,4
5576,ЖК Космополітен  Дегтярівська 25А,160 000 $,99 м²,1,4
5577,"Продажа 2 кв. ул. Татарская, 36/5, ст. метро Лукьяновская 1.5 км",61 000 $Договірна,51 м²,1,4
5578,"1 -кім, Під ремонт, Шевченківський р-н , вул.Отто Шмідта , Власник .",42 000 $,36 м²,1,4
5579,Продаж 2 к кв 50м2 у відмінному стані Щусєва 27/4,50 000 $,49 м²,1,4
5580,Продаж 2к квартира Баггоутівська Ромоданова Лук'янівка Шевченківський,59 990 $,45 м²,1,4
5581,"2-к квартира, ЖК Podil Plaza & Residence, Глибочицька 73",131 000 $,54 м²,1,4
5582,Продається сучасна однокімнатна квартира.ЖК «Перлина Нивок»,50 000 $,32 м²,1,4
5583,"Продам квартиру на вул. Ольжича 18, Дорогожичи",43 000 $,41 м²,1,4
5584,Продаж  3к квартири в центрі на Чикаленка (Пушкінська) 43В,185 000 $,87.40 м²,1,4
5585,"Без %, 2-кімнатна, Саратівська, 12/28, Шевченківський рн",43 000 $,42 м²,1,4
5586,"Продаж 3-к квартири , Щербаківського , Нивки",60 000 $,61 м²,1,4
5587,Продаю 2хкомнатную квартиру на м. Дорогожичи,32 000 $,32.10 м²,1,4
5588,Продажа 3к квартиры в ЖК Пушкинский парк,330 000 $Договірна,160 м²,1,4
5589,"Власник, 2-кімнатна простора в сучасному ЖК, 10 хв до Хрещатика",155 000 $,77.40 м²,1,4
5590,"Без% 93м 3к Дегтяревская 15Б, Лукьяновская, Зоологическая, пр. Победы",110 000 $,93 м²,1,4
5591,"Квартира, 3к. Метро. Половецька, 14, Лук'янівка, Шевченківський район",85 000 $Договірна,75 м²,1,4
5592,Золоті Ворота. Володимирська. М.Житомирська. 2к квартира в царському,160 000 $,75 м²,1,4
5593,"Без% 3к Дмитриевская 69, Златоустовская Полтавская Центр",170 000 $Договірна,89 м²,1,4
5594,"ТОП ЦІНА! 3к квартира 96м²  ЖК ""Перлина Нивок"" метро Нивки #7518",85 000 $,96 м²,1,4
5595,"Від власника Без комісії 4-х кімнатна квартира з терасою , Центр",374 000 $,167 м²,1,4
5596,"метро Лук'янівська 1к з ремонтом Іллєнка Юрія (Мельникова), 49",67 000 $,36.60 м²,1,4
5597,"Продам 1-кімнатну квартиру, вулиця Загорівська, 1А",50 000 $,27 м²,1,4
5598,"Продам 2 комнатную по ул. Багговутовская, 36, метро Лукяновская",79 000 $,53 м²,1,4
5599,"От хозяина. Сырец, продаю 2-к. Сталинка",69 000 $Договірна,59 м²,1,4
5600,"3-кім кв вул Парково-Сирецька (Шамрила Тимофія), 15в Шевченківський р.",78 000 $Договірна,65 м²,1,4
5601,"Продажа 1 комнатной квартиры ул. Щербаковского 60Г, Нивки, Шевч. р-н",37 000 $,30.60 м²,1,4
5602,"Власник , Шевченківський район , вул . Отто Шмідта , під ремонт !",42 000 $,36 м²,1,4
5603,"Вигідно продам квартиру в бізнес ЖК Creator City вул. Дегтярівська, 17",94 000 $,47 м²,1,4
5604,Продаж 2х кімнатної квартири м.Політехнічний Інститут,58 000 $,44 м²,1,4
5605,Продаж квартири з ремонтом!  Білоруська  метро Лукьянівська 5 хв!Торг!,67 000 $,42 м²,1,4
5606,Квартира з авторським ремонтом на Тургенівській 44,265 000 $Договірна,87 м²,1,4
5607,"Продаж 4к 167м2 вул.Дмитрівська, 69 Шевченківський центр.",270 000 $,167 м²,1,4
5608,"Продаж / Квартира / вул. Татарская, Татарка",128 000 $,73 м²,1,4
5609,Двокімнатна квартира з ремонтом 93 м2 в центрі міста,145 000 $,93 м²,1,4
5610,Продажа видовой квартиры в историческом центре/Золотые Ворота,165 000 $Договірна,87 м²,1,4
5611,Продажа 3х-комнатной квартиры м.Дорогожичи,59 999 $,56 м²,1,4
5612,"Квартира, 1к. ЖК «Mirax». Глибочицька, 43, Лук’янівка, Шевченківський",43 500 $Договірна,29.10 м²,1,4
5613,Продаж 3к квартири Золотоустівська 2/4 Центр Видова,150 000 $,99 м²,1,4
5614,"Продаж без % 1к кв. з ремонтом. Парково-Сирецька 7, Теліги, Дорогожичі",47 000 $,33 м²,1,4
5615,Продам 2 ком с ремонтом Podil Plaza Подол Глубочицкая Глибочицька,250 000 $Договірна,75 м²,1,4
5616,"3-к квартира, ЖК Покровський Посад, Глибочицька 32Б",223 500 $,103.70 м²,1,4
5617,"Продаж 2к. квартири,Нивки,вул. Голди Меїр (Краснодарська), 47/1",44 000 $,43 м²,1,4
5618,2-кімнатна. Метро Берестейська.,70 000 $,50 м²,1,4
5619,"Продаж 2-кімн.квартири м. Київ, вул. Пирогова, 2,",135 000 $,54 м²,1,4
5620,"2-кім. квартири, Нивки, Вірского Павла бул. 14/9 (Cаратовська)",43 000 $,43 м²,1,4
5621,Без % 2кім Лук'янівська 5 хв пішки! Білоруська Іллєнка Дегтярівська,90 000 $,60 м²,1,4
5622,КПІ 5 Хвилин пішки Продається 3х-кімнатна роздільна Борщагівська,89 000 $Договірна,67 м²,1,4
5623,Продаж 1-к квартири Сирець,24 000 $,42 м²,1,4
5624,"Продам Без% 2-к центр, 68,3 кв м ул. Саксаганского,131а",155 000 $Договірна,68.30 м²,1,4
5625,Продаж 3 к.кв. вул. Татарська 36/5,63 000 $,51 м²,1,4
5626,2кім кв Сталінка! вул.Білоруська (Лук'янівка Дегтярівська),92 000 $,76 м²,1,4
5627,АКТУАЛЬНО! Видова квартира 57 кв.м.з авторським ремонтом! ЖК Victory V,140 000 $,57.60 м²,1,4
5628,Продам квартиру на Лук'янівці.,42 500 $,29 м²,1,4
5629,Продам 3х ком.квартира м.КПИ или м.Лукьяновка,80 000 $,60 м²,1,4
5630,"Продаж квартири ЖК А52, вул. Січових Срільців, 44а. 82 м2",299 000 $,82 м²,1,4
5631,Вул. Богдана Хмельницького 9 2-к квартира біля Метро Театральна,85 000 $Договірна,43 м²,1,4
5632,"Дорогожичи, продаж 3-к кв-ра, 60 м, 1 поверх, сталінка, 5 хвилин метро",68 000 $,60 м²,1,4
5633,3 - к квартира 59 м.кв . Хозяин. м Берестейская,59 000 $,59 м²,1,4
5634,"ЖК Космополитен, Бизнесс класс, С ремонтом, Видовая, Без Комисии",110 000 $,60 м²,1,4
5635,ПРОДАЖ 2-к квартира Шевченківський р-н. ул.ТУРЧИНА,48 500 $,46 м²,1,4
5636,"Продаж 1-кімн.квартири: м.Київ, пр-т Перемоги, 17 (центр).– 50000 у.е.",50 000 $,33 м²,1,4
5637,"Продаж 2-к квартира Мала Житомирська 5, Майдан Незалежності",160 000 $,74 м²,1,4
5638,БЕЗ%|ЭКСКЛЮЗИВ|Продажа 2-уровневой квартиры|ул. Сальского 9/27|Сырец,113 999 $Договірна,93 м²,1,4
5639,"Продається 1к квартира, Шевченківський р-н, вул. Степана Руданського",22 500 $,35 м²,1,4
5640,Продам 7 кімнатну квартиру 330 мкв вул. Володимирська 71,319 481 $,330 м²,1,4
5641,Продам 2к квартиру біля метро Політехнічний інститут,61 000 $,44 м²,1,4
5642,"м.Академгородок, пр. Палладина 18/30,  83 кв.м., качественный ремонт.",155 000 $,83 м²,1,4
5643,Продам 3-к Квартиру 64.0м2 улица Глебова 2,80 000 $Договірна,64 м²,1,4
5644,1-кімнатна квартира на Сирці,29 000 $,27 м²,1,4
5645,"Продаж! У Парку КПІ, квартира 165м2",330 000 $,165 м²,1,4
5646,БЕЗ % Почайнинская 42/48 Щекавицкая Подол метро Контрактовая площа,140 000 $Договірна,122 м²,1,4
5647,"Продаж 3 квартира метро Берестейська, метро Шулявка",70 000 $,55 м²,1,4
5648,"Квартира, 1к. Під ремонт. Нагорна 18/16, Татарка, Шевченківський район",68 000 $Договірна,45 м²,1,4
5649,"Без % 1 ком. квартира с мебелью м Нивки, пер Уссурийский",34 000 $,33 м²,1,4
5650,"Золоті Ворота, Ярославів Вал, Рейтарська, Стрітенська, Стрілецька, Фра",190 000 $,90 м²,1,4
5651,Шевченковский.Саксаганского.Квартира с ремонтом.,120 000 $,64 м²,1,4
5652,затишна 1к квартира у царському будинку Золотоустівська 2/4,85 900 $,42.20 м²,1,4
5653,ВЛАСНИК! Без %/Файна Таун/ремонт/59 кв.м/Нивки/Шевченківський,180 900 $,59 м²,1,4
5654,БЕЗ % 1-кімн. Студія Центр Золотоустівська Воровського Дмитрівська,86 000 $Договірна,42 м²,1,4
5655,Продажа 3комн по ул. Довнар-Запольского 6–м.Лукьяновская 10 мин пешком,68 000 $,70.50 м²,1,4
5656,"Продаж 1 к квартири ЖК Наш будинок м, Нивки",56 000 $,42 м²,1,4
5657,Продажа 3к-кв ЖК Нивки Парк метро Шевченковский р-н,116 000 $Договірна,75 м²,1,4
5658,Белорусская 15. Лукьяновка продажа квартира.,83 000 $,57 м²,1,4
5659,3-к квартира частичный ремонт. Непосредственно возле КПИ,70 000 $,64.10 м²,1,4
5660,"Продаж 2к квартири Метро Лукянівська ,вул. Белоруська 26",80 000 $,58 м²,1,4
5661,"Продається 2к квартира Щербаківського, 52 метро Нивки",62 000 $,41 м²,1,4
5662,"SALE! Нивки, 2-х ком. ул. Салютная, 29",46 000 $,45 м²,1,4
5663,"Сталинка Центр вул. Велика Васильківська, 20. Ст М Льва Толстого. Ліфт",125 000 $,56.50 м²,1,4
5664,ПРОСТОРА квартира по ХОРОШІЙ ціні!,103 000 $,90 м²,1,4
5665,"ЖК""Затишний"" продаж квартири з ремонтом",145 000 $,87 м²,1,4
5666,"Без% 2ком. 55м2, ЖК Файна Таун, ул. Салютная 2, метро Нивки, Сырец",165 000 $,55 м²,1,4
5667,Без Комиссии продажа квартиры + кладовка Гоголевская,73 000 $,34 м²,1,4
5668,Без% Стильна 1-к квартира в модному ЖК Зелений Острів-2 м Берестейська,105 000 $,44 м²,1,4
5669,Супер Видовая квартира 105кв.м./20 эт/ул.Тургеневская/Шевченковский рн,165 000 $,105 м²,1,4
5670,1 кімн квартира жк аметіст,50 000 $,40 м²,1,4
5671,"1к. Шолуденка, центр",65 500 $,33 м²,1,4
5672,Двух комнатная квартира ул.Ружинськая (В Пика),100 000 $,41 м²,1,4
5673,Терміновий продаж однокімнатної квартири по вигідній ціні. Без комісії,68 000 $,45.10 м²,1,4
5674,Продам квартиру 54м^2 сикорского 1 ЖК Зеленый Остров,110 000 $Договірна,54 м²,1,4
5675,"Продаж 2-квмнатної квартири , вул. Краснодарська",47 000 $,45 м²,1,4
5676,"3к93м ул.Дмитриевская,60/19, центр, дом сдан.Без %.",168 000 $,93.10 м²,1,4
5677,2х кімнатна на Салютній метро Нивки метро Сирець,45 000 $,45 м²,1,4
5678,Продам 3 кімн 79м ЖК Шевченківський Золотоустівська 25 Центр,145 000 $,79 м²,1,4
5679,"Лукʼянівська, Білоруська, Герцена, Іллєнко, Лермонтовська,4",115 000 $,81 м²,1,4
5680,"Продам 4-ком., Павловская, Дмитриевская, Тургеневская 76-78, S-177m.",370 000 $Договірна,177 м²,1,4
5681,"Без% 93м 3к Дегтяревская 15Б, Лукьяновская, Зоологическая, пр. Победы",110 000 $,93 м²,1,4
5682,"Продаж 2 кімнатна метро Нивки, Берестейська",44 000 $,43 м²,1,4
5683,2х.ком.квартиру по ул.Кирило_Мифодиевская 7 ( М.Политехнический),56 000 $,43 м²,1,4
5684,"2-комн квартира, Коперника, Дмитриевская, Черновола Лукьяновка, центр!",107 000 $Договірна,60.50 м²,1,4
5685,2х кімнатна роздільна поруч метро Нивки,65 000 $,50 м²,1,4
5686,"Эксклюзив Продажа 2-к.кв.,  Вавиловых 16/12 / Вавілових 16/12",47 490 $,45 м²,1,4
5687,Эвро-2-к квартира в центі з діючим каміном та Бонусом Чорновола 25,125 000 $,75 м²,1,4
5688,Продається 2-кімнатна квартира по вул. Калинова 8. Нивки.,62 000 $,59 м²,1,4
5689,Продажа 2-комнатной квартиры Полтавская 3 / Полтавська 3,61 990 $,42 м²,1,4
5690,Продажа 1к квартира Лукьяновка,118 000 $,49 м²,1,4
5691,"Бульварно-Кудрявська (Воровського) 7б,Львівська Площа,Золоті Ворота",156 000 $,105 м²,1,4
5692,"Євродвушка в ЖК ""Нивки-парк"" - пр.Перемоги 65-Д. Підходить під  ЄОселя",116 000 $,59 м²,1,4
5693,Продам 1к.кв. на Лук'янівці 32кв.м. від власника.Хрущевка.,55 000 $Договірна,32 м²,1,4
5694,"Гаряча пропозиція, м. Нивки/Сирець",37 000 $Договірна,46 м²,1,4
5695,Татарка поруч з Парком 2-к. квартира Заїжджай і живи з меблями!,68 000 $Договірна,49 м²,1,4
5696,Продам 2к квартиру біля м. Дорогожичі Ольжича 17а Шевченківський район,69 000 $,44 м²,1,4
5697,2-х кварт. з індив. опаленням та бронеплівкою біля посольства,127 000 $,62.40 м²,1,4
5698,Продам 2-шку. Вірського 10 а (Саратівська) м Нивки /Терміново,44 900 $,46 м²,1,4
5699,Продається 2-х кімнатна квартира на Володимира Винниченка 14,97 000 $,48 м²,1,4
5700,Ярослвів Вал 14г Історичний центр Золоті ворота Царський будинок,246 000 $,124 м²,1,4
5701,"Золотые Ворота 100м, Царский, Центр, Продажа квартиры",179 000 $,97 м²,1,4
5702,Продам 2-кім.квартиру.м-ро Шулявське,56 999 $,46 м²,1,4
5703,Чеховский 9 Шевченковский р-н Гончара Ярославов Вал Кудрявский,128 000 $,59 м²,1,4
5704,Продаж 2 кімнатної квартири на Нивках вул.Туполева 24,48 000 $,48 м²,1,4
5705,3к  квартира с новым ремонтом в  ЖК  Henesі House,180 000 $,90 м²,1,4
5706,2-кім. (Сирець)  Степана Руданського 4-6 терміновий продаж!!!,84 999 $,73 м²,1,4
5707,Вул. Шулявська 15/23,63 000 $,47.40 м²,1,4
5708,Продажа 1к-кв Лукьяновка Шевченковский р-н метро Подольский,67 000 $,38 м²,1,4
5709,"Центр, 1к квартира з якісним ремонтом, Лисенка, Золоті Ворота",183 000 $,55 м²,1,4
5710,"Будинок з ліфтом, історичний центр, пров Чеховський 9",128 000 $,59 м²,1,4
5711,Обсерваторна 9. Тихий Центр.  Авторський ремонт .,66 534 $Договірна,46 м²,1,4
5712,"Продается 1-комнатная квартира по ул. Юрковская, 18, (м.Т.Шевченко)",46 762 $Договірна,34 м²,1,4
5713,Продажа новой 1к с ремонтом!ЖК Cosmopolitan. Парк Пушкіна.Лук'янівська,110 000 $,60 м²,1,4
5714,Продається 2-к квартира на Галицькій площі,92 000 $,50 м²,1,4
5715,Однокімнатна квартира біля метро Сирець,29 500 $,27 м²,1,4
5716,Продаж квартири вул.Назарівська7,199 000 $,68 м²,1,4
5717,Продам 1-к квартиру Шевченківський район,75 000 $,40 м²,1,4
5718,"Купіть добротну сталінку Герцена, Лермонтовська, 4 та живіть спокійно",79 000 $,53 м²,1,4
5719,ХОЗЯЕВА продаём Свою дизайнерскую квартиру!,100 000 $Договірна,46 м²,1,4
5720,"Продается 1-комнатная квартира по ул. Юрковская, 18, (м.Т.Шевченко)",46 762 $Договірна,34 м²,1,4
5721,1к квартира Київ Шевченківський Нивки Щербаківського 52  Перлина Нивок,85 000 $,68 м²,1,4
5722,ЖК Місто квітів. Вул. Тираспільська. Метро Сирець.,62 000 $,41 м²,1,4
5723,"Квартира в царском доме на ул. Богдана Хмельницкого, 9. М. Театральная",88 000 $,43 м²,1,4
5724,Новобудова! 1к загальна 45м2 вулиця Герцена 35 м. Дорогожичі 12хв,90 000 $,45 м²,1,4
5725,Золоті Ворота! Ексклюзив! 160 м на Пейзажній алеї від власника,405 000 $,160 м²,1,4
5726,Продаж 2к квартири м. Дорогожичи 7 хвилин пішки,45 000 $,45 м²,1,4
5727,Без комісії! Чотирьохкімнатна - Хостел на вул. Теліги 23А,35 900 $,41.50 м²,1,4
5728,"Продається 2к квартира в ЖК "" San Francisco"", пр.Перемоги, Нивки",105 000 $,64 м²,1,4
5729,3 кімн Златоустівська 25 ЖК Шевченківський,174 000 $,100 м²,1,4
5730,Продаж 1к квартири біля метро,60 000 $,31 м²,1,4
5731,"1-кімн. квартира, 31,1 кв.м., вул. Полтавська, буд. 3",50 000 $,31.10 м²,1,4
5732,Продажа 3комн по ул. Довнар-Запольского 6–м.Лукьяновская 10 мин пешком,68 000 $,70.50 м²,1,4
5733,Шикарный ремонт. Лукьяновская 9.,55 000 $,28 м²,1,4
5734,Продаж 1к квартири біля метро,60 000 $,31 м²,1,4
